,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum
6402,414,18,1,36,2,15,18,2,12,9,11,389,0,-0.01,1,21,2,20.0,30.0,20.0,20.0,0.0,10.0,0,8.0,10.0,10.0,6.0,10.0,2.0,6.0,7.0,2,29,business,8.0,Princeton,"1,460.00","27,230.00",2,2,10,New Jersey,"10,021","55,080.00",6,1,1,business,7.0,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
6403,414,18,1,36,2,15,18,18,12,7,12,390,1,-0.03,0,30,4,10.0,20.0,20.0,10.0,10.0,30.0,1,6.0,8.0,8.0,6.0,8.0,,6.0,6.0,2,29,business,8.0,Princeton,"1,460.00","27,230.00",2,2,10,New Jersey,"10,021","55,080.00",6,1,1,business,7.0,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
6404,414,18,1,36,2,15,18,10,12,17,13,391,0,0.07,1,28,2,35.0,0.0,35.0,10.0,10.0,10.0,0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,2,29,business,8.0,Princeton,"1,460.00","27,230.00",2,2,10,New Jersey,"10,021","55,080.00",6,1,1,business,7.0,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
6405,414,18,1,36,2,15,18,15,12,4,14,392,0,-0.34,1,26,2,15.0,20.0,15.0,30.0,10.0,10.0,0,6.0,6.0,7.0,3.0,7.0,1.0,4.0,2.0,2,29,business,8.0,Princeton,"1,460.00","27,230.00",2,2,10,New Jersey,"10,021","55,080.00",6,1,1,business,7.0,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
6406,414,18,1,36,2,15,18,3,12,10,15,393,1,-0.51,1,22,2,8.0,20.0,25.0,25.0,12.0,10.0,1,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,2,29,business,8.0,Princeton,"1,460.00","27,230.00",2,2,10,New Jersey,"10,021","55,080.00",6,1,1,business,7.0,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
6407,414,18,1,36,2,15,18,1,12,8,16,394,0,-0.26,1,24,2,18.0,19.0,16.0,15.0,15.0,17.0,0,4.0,6.0,7.0,5.0,9.0,2.0,3.0,1.0,2,29,business,8.0,Princeton,"1,460.00","27,230.00",2,2,10,New Jersey,"10,021","55,080.00",6,1,1,business,7.0,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
6408,414,18,1,36,2,15,18,11,12,18,17,395,0,-0.61,1,33,2,20.0,20.0,20.0,10.0,10.0,20.0,0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,2,29,business,8.0,Princeton,"1,460.00","27,230.00",2,2,10,New Jersey,"10,021","55,080.00",6,1,1,business,7.0,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
6409,414,18,1,36,2,15,18,6,12,13,18,396,1,-0.56,0,25,4,15.0,18.0,18.0,18.0,15.0,16.0,1,5.0,9.0,9.0,6.0,9.0,5.0,7.0,4.0,2,29,business,8.0,Princeton,"1,460.00","27,230.00",2,2,10,New Jersey,"10,021","55,080.00",6,1,1,business,7.0,10,5,9,5,0,0,5,5,0,8,7,0,0,0,1,2,0,5,
6410,415,19,1,37,2,15,18,7,19,7,1,379,0,0.53,1,38,2,15.0,15.0,20.0,15.0,15.0,20.0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6411,415,19,1,37,2,15,18,4,19,4,2,380,0,0.16,0,33,1,20.0,20.0,20.0,15.0,15.0,10.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6412,415,19,1,37,2,15,18,5,19,5,3,381,0,0.51,1,24,2,20.0,10.0,20.0,35.0,5.0,10.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6413,415,19,1,37,2,15,18,17,19,17,4,382,0,0.39,1,28,2,25.0,25.0,25.0,10.0,10.0,5.0,0,4.0,4.0,4.0,10.0,4.0,4.0,8.0,5.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6414,415,19,1,37,2,15,18,8,19,8,5,383,0,0.17,1,27,2,25.0,20.0,10.0,20.0,15.0,10.0,0,,,,,,,,,,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6415,415,19,1,37,2,15,18,16,19,16,6,384,0,0.49,1,23,2,20.0,20.0,20.0,20.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6416,415,19,1,37,2,15,18,12,19,12,7,385,0,0.62,1,25,2,25.0,20.0,20.0,20.0,10.0,5.0,0,5.0,9.0,8.0,4.0,9.0,1.0,2.0,,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6417,415,19,1,37,2,15,18,14,19,14,8,386,0,0.55,1,26,2,15.0,10.0,30.0,10.0,15.0,20.0,0,6.0,5.0,5.0,5.0,5.0,,3.0,1.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6418,415,19,1,37,2,15,18,13,19,13,9,387,0,0.48,1,25,2,20.0,15.0,25.0,15.0,15.0,10.0,0,7.0,5.0,8.0,6.0,6.0,5.0,5.0,10.0,,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6419,415,19,1,37,2,15,18,9,19,9,10,388,0,0.27,1,24,2,22.0,17.0,15.0,15.0,15.0,16.0,0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6420,415,19,1,37,2,15,18,2,19,2,11,389,0,0.3,1,21,2,20.0,30.0,20.0,20.0,0.0,10.0,0,5.0,3.0,9.0,2.0,10.0,,4.0,4.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6421,415,19,1,37,2,15,18,18,19,18,12,390,1,0.64,0,30,4,10.0,20.0,20.0,10.0,10.0,30.0,1,4.0,6.0,6.0,6.0,6.0,,4.0,8.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6422,415,19,1,37,2,15,18,10,19,10,13,391,0,0.37,1,28,2,35.0,0.0,35.0,10.0,10.0,10.0,0,6.0,8.0,6.0,6.0,6.0,5.0,5.0,10.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6423,415,19,1,37,2,15,18,15,19,15,14,392,0,0.62,1,26,2,15.0,20.0,15.0,30.0,10.0,10.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6424,415,19,1,37,2,15,18,3,19,3,15,393,0,0.68,1,22,2,8.0,20.0,25.0,25.0,12.0,10.0,0,,,,,,,,,,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6425,415,19,1,37,2,15,18,1,19,1,16,394,0,0.53,1,24,2,18.0,19.0,16.0,15.0,15.0,17.0,0,6.0,6.0,8.0,4.0,10.0,1.0,2.0,1.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6426,415,19,1,37,2,15,18,11,19,11,17,395,0,0.7,1,33,2,20.0,20.0,20.0,10.0,10.0,20.0,0,5.0,9.0,7.0,5.0,8.0,,3.0,3.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6427,415,19,1,37,2,15,18,6,19,6,18,396,0,0.64,0,25,4,15.0,18.0,18.0,18.0,15.0,16.0,0,3.0,8.0,5.0,1.0,8.0,1.0,1.0,1.0,2,31,MBA,8.0,GA Tech,"1,331.00","12,350.00",2,3,1,"Atlanta, GA","30,066","52,318.00",1,4,2,Trader,7.0,1,1,6,6,7,5,1,1,3,10,1,6,6,3,7,1,1,4,
6428,416,1,0,1,1,16,8,2,2,2,1,422,1,0.47,0,26,2,30.0,25.0,20.0,10.0,10.0,5.0,1,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,2,25,Psychology,3.0,Harvard,"1,400.00","26,019.00",3,3,3,Miami,"33,156","62,844.00",6,4,1,Clinical Psychologist,3.0,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,3,
6429,416,1,0,1,1,16,8,2,2,3,2,423,1,0.34,0,30,2,30.0,20.0,30.0,10.0,5.0,5.0,1,6.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,2,25,Psychology,3.0,Harvard,"1,400.00","26,019.00",3,3,3,Miami,"33,156","62,844.00",6,4,1,Clinical Psychologist,3.0,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,3,
6430,416,1,0,1,1,16,8,2,2,6,3,424,1,-0.13,0,24,4,17.0,16.0,17.0,17.0,17.0,16.0,1,9.0,8.0,7.0,8.0,9.0,8.0,8.0,7.0,2,25,Psychology,3.0,Harvard,"1,400.00","26,019.00",3,3,3,Miami,"33,156","62,844.00",6,4,1,Clinical Psychologist,3.0,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,3,
6431,416,1,0,1,1,16,8,2,2,1,4,425,0,0.42,0,28,2,16.0,25.0,20.0,12.0,12.0,15.0,1,5.0,8.0,9.0,8.0,7.0,6.0,8.0,6.0,2,25,Psychology,3.0,Harvard,"1,400.00","26,019.00",3,3,3,Miami,"33,156","62,844.00",6,4,1,Clinical Psychologist,3.0,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,3,
6432,416,1,0,1,1,16,8,2,2,4,5,426,1,0.55,0,24,2,25.0,7.0,35.0,20.0,8.0,5.0,1,8.0,6.0,5.0,8.0,5.0,8.0,8.0,7.0,2,25,Psychology,3.0,Harvard,"1,400.00","26,019.00",3,3,3,Miami,"33,156","62,844.00",6,4,1,Clinical Psychologist,3.0,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,3,
6433,416,1,0,1,1,16,8,2,2,7,6,427,0,0.51,0,28,2,20.0,20.0,20.0,20.0,20.0,20.0,0,5.0,7.0,8.0,6.0,8.0,5.0,6.0,6.0,2,25,Psychology,3.0,Harvard,"1,400.00","26,019.00",3,3,3,Miami,"33,156","62,844.00",6,4,1,Clinical Psychologist,3.0,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,3,
6434,416,1,0,1,1,16,8,2,2,5,7,428,1,0.41,0,27,4,60.0,10.0,10.0,10.0,10.0,0.0,1,8.0,7.0,8.0,7.0,7.0,,7.0,5.0,2,25,Psychology,3.0,Harvard,"1,400.00","26,019.00",3,3,3,Miami,"33,156","62,844.00",6,4,1,Clinical Psychologist,3.0,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,3,
6435,416,1,0,1,1,16,8,2,2,8,8,429,1,0.52,0,27,2,55.0,10.0,15.0,15.0,5.0,0.0,1,8.0,8.0,8.0,9.0,9.0,6.0,8.0,6.0,2,25,Psychology,3.0,Harvard,"1,400.00","26,019.00",3,3,3,Miami,"33,156","62,844.00",6,4,1,Clinical Psychologist,3.0,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,3,
6436,417,2,0,3,1,16,8,8,8,8,1,422,1,0.71,1,26,2,30.0,25.0,20.0,10.0,10.0,5.0,1,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,2,29,Psychology,3.0,University of Heidelberg,,,2,1,1,Greece/Germany,,,1,5,3,Clinical Psychologist,3.0,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,5,
6437,417,2,0,3,1,16,8,8,8,1,2,423,0,0.58,1,30,2,30.0,20.0,30.0,10.0,5.0,5.0,0,6.0,9.0,6.0,6.0,6.0,4.0,7.0,5.0,2,29,Psychology,3.0,University of Heidelberg,,,2,1,1,Greece/Germany,,,1,5,3,Clinical Psychologist,3.0,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,5,
6438,417,2,0,3,1,16,8,8,8,4,3,424,0,-0.55,0,24,4,17.0,16.0,17.0,17.0,17.0,16.0,0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,2,29,Psychology,3.0,University of Heidelberg,,,2,1,1,Greece/Germany,,,1,5,3,Clinical Psychologist,3.0,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,5,
6439,417,2,0,3,1,16,8,8,8,7,4,425,0,0.15,1,28,2,16.0,25.0,20.0,12.0,12.0,15.0,0,5.0,7.0,8.0,5.0,6.0,5.0,5.0,5.0,2,29,Psychology,3.0,University of Heidelberg,,,2,1,1,Greece/Germany,,,1,5,3,Clinical Psychologist,3.0,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,5,
6440,417,2,0,3,1,16,8,8,8,2,5,426,0,0.42,1,24,2,25.0,7.0,35.0,20.0,8.0,5.0,0,3.0,8.0,5.0,4.0,2.0,7.0,4.0,6.0,2,29,Psychology,3.0,University of Heidelberg,,,2,1,1,Greece/Germany,,,1,5,3,Clinical Psychologist,3.0,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,5,
6441,417,2,0,3,1,16,8,8,8,5,6,427,0,0.67,1,28,2,20.0,20.0,20.0,20.0,20.0,20.0,0,4.0,8.0,8.0,5.0,7.0,4.0,6.0,5.0,2,29,Psychology,3.0,University of Heidelberg,,,2,1,1,Greece/Germany,,,1,5,3,Clinical Psychologist,3.0,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,5,
6442,417,2,0,3,1,16,8,8,8,3,7,428,0,0.35,0,27,4,60.0,10.0,10.0,10.0,10.0,0.0,0,5.0,7.0,7.0,6.0,7.0,,5.0,7.0,2,29,Psychology,3.0,University of Heidelberg,,,2,1,1,Greece/Germany,,,1,5,3,Clinical Psychologist,3.0,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,5,
6443,417,2,0,3,1,16,8,8,8,6,8,429,0,0.33,1,27,2,55.0,10.0,15.0,15.0,5.0,0.0,0,5.0,9.0,9.0,7.0,7.0,4.0,6.0,6.0,2,29,Psychology,3.0,University of Heidelberg,,,2,1,1,Greece/Germany,,,1,5,3,Clinical Psychologist,3.0,6,1,4,5,8,8,8,3,5,7,2,6,7,7,6,3,8,5,
6444,418,3,0,5,1,16,8,6,6,6,1,422,0,0.44,0,26,2,30.0,25.0,20.0,10.0,10.0,5.0,1,8.0,9.0,9.0,8.0,8.0,7.0,8.0,8.0,2,25,Law,1.0,Cornell University,"1,360.00","26,062.00",4,7,3,New York,"11,040","52,586.00",6,7,2,Lawyer,1.0,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,5,
6445,418,3,0,5,1,16,8,6,6,7,2,423,0,0.23,0,30,2,30.0,20.0,30.0,10.0,5.0,5.0,0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,2,25,Law,1.0,Cornell University,"1,360.00","26,062.00",4,7,3,New York,"11,040","52,586.00",6,7,2,Lawyer,1.0,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,5,
6446,418,3,0,5,1,16,8,6,6,2,3,424,0,-0.15,1,24,4,17.0,16.0,17.0,17.0,17.0,16.0,1,7.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,2,25,Law,1.0,Cornell University,"1,360.00","26,062.00",4,7,3,New York,"11,040","52,586.00",6,7,2,Lawyer,1.0,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,5,
6447,418,3,0,5,1,16,8,6,6,5,4,425,0,-0.09,0,28,2,16.0,25.0,20.0,12.0,12.0,15.0,1,8.0,8.0,9.0,8.0,7.0,7.0,7.5,5.5,2,25,Law,1.0,Cornell University,"1,360.00","26,062.00",4,7,3,New York,"11,040","52,586.00",6,7,2,Lawyer,1.0,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,5,
6448,418,3,0,5,1,16,8,6,6,8,5,426,0,0.27,0,24,2,25.0,7.0,35.0,20.0,8.0,5.0,0,4.0,7.0,6.0,5.0,5.0,3.0,6.0,4.0,2,25,Law,1.0,Cornell University,"1,360.00","26,062.00",4,7,3,New York,"11,040","52,586.00",6,7,2,Lawyer,1.0,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,5,
6449,418,3,0,5,1,16,8,6,6,3,6,427,0,0.12,0,28,2,20.0,20.0,20.0,20.0,20.0,20.0,0,6.0,8.0,9.0,7.0,8.0,6.0,8.0,7.0,2,25,Law,1.0,Cornell University,"1,360.00","26,062.00",4,7,3,New York,"11,040","52,586.00",6,7,2,Lawyer,1.0,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,5,
6450,418,3,0,5,1,16,8,6,6,1,7,428,0,0.58,1,27,4,60.0,10.0,10.0,10.0,10.0,0.0,1,7.0,7.0,7.0,6.0,,,7.0,6.0,2,25,Law,1.0,Cornell University,"1,360.00","26,062.00",4,7,3,New York,"11,040","52,586.00",6,7,2,Lawyer,1.0,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,5,
6451,418,3,0,5,1,16,8,6,6,4,8,429,0,0.53,0,27,2,55.0,10.0,15.0,15.0,5.0,0.0,1,7.0,9.0,9.0,9.0,8.0,6.0,8.0,6.0,2,25,Law,1.0,Cornell University,"1,360.00","26,062.00",4,7,3,New York,"11,040","52,586.00",6,7,2,Lawyer,1.0,2,2,5,9,7,8,6,5,6,10,8,8,10,7,9,7,7,5,
6452,419,4,0,7,1,16,8,4,4,4,1,422,1,0.4,1,26,2,30.0,25.0,20.0,10.0,10.0,5.0,1,8.0,9.0,9.0,7.0,9.0,7.0,7.0,8.0,2,28,Social Work,11.0,Bennington College,"1,191.00","25,000.00",2,0,1,Colorado,"80,220","29,236.00",4,2,1,Social Work Policy,11.0,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,
6453,419,4,0,7,1,16,8,4,4,5,2,423,0,0.33,1,30,2,30.0,20.0,30.0,10.0,5.0,5.0,0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,4.0,2,28,Social Work,11.0,Bennington College,"1,191.00","25,000.00",2,0,1,Colorado,"80,220","29,236.00",4,2,1,Social Work Policy,11.0,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,
6454,419,4,0,7,1,16,8,4,4,8,3,424,0,-0.3,0,24,4,17.0,16.0,17.0,17.0,17.0,16.0,0,6.0,8.0,8.0,6.0,8.0,5.0,6.0,6.0,2,28,Social Work,11.0,Bennington College,"1,191.00","25,000.00",2,0,1,Colorado,"80,220","29,236.00",4,2,1,Social Work Policy,11.0,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,
6455,419,4,0,7,1,16,8,4,4,3,4,425,0,0.29,1,28,2,16.0,25.0,20.0,12.0,12.0,15.0,0,7.0,8.0,9.0,6.0,9.0,6.0,5.0,3.0,2,28,Social Work,11.0,Bennington College,"1,191.00","25,000.00",2,0,1,Colorado,"80,220","29,236.00",4,2,1,Social Work Policy,11.0,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,
6456,419,4,0,7,1,16,8,4,4,6,5,426,0,0.58,1,24,2,25.0,7.0,35.0,20.0,8.0,5.0,0,6.0,7.0,6.0,6.0,4.0,8.0,6.0,4.0,2,28,Social Work,11.0,Bennington College,"1,191.00","25,000.00",2,0,1,Colorado,"80,220","29,236.00",4,2,1,Social Work Policy,11.0,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,
6457,419,4,0,7,1,16,8,4,4,1,6,427,0,0.2,1,28,2,20.0,20.0,20.0,20.0,20.0,20.0,0,6.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,2,28,Social Work,11.0,Bennington College,"1,191.00","25,000.00",2,0,1,Colorado,"80,220","29,236.00",4,2,1,Social Work Policy,11.0,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,
6458,419,4,0,7,1,16,8,4,4,7,7,428,0,0.42,0,27,4,60.0,10.0,10.0,10.0,10.0,0.0,0,4.0,8.0,8.0,5.0,7.0,6.0,4.0,5.0,2,28,Social Work,11.0,Bennington College,"1,191.00","25,000.00",2,0,1,Colorado,"80,220","29,236.00",4,2,1,Social Work Policy,11.0,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,
6459,419,4,0,7,1,16,8,4,4,2,8,429,0,0.48,1,27,2,55.0,10.0,15.0,15.0,5.0,0.0,0,,,,,,,,,,28,Social Work,11.0,Bennington College,"1,191.00","25,000.00",2,0,1,Colorado,"80,220","29,236.00",4,2,1,Social Work Policy,11.0,6,2,5,8,5,6,5,2,9,9,8,9,9,6,6,4,7,5,
6460,420,5,0,9,1,16,8,3,3,3,1,422,1,0.72,1,26,2,30.0,25.0,20.0,10.0,10.0,5.0,1,9.0,9.0,9.0,9.0,8.0,9.0,9.0,8.0,2,22,Social Work,11.0,Notre Dame,"1,360.00","24,497.00",2,1,1,Indiana,"47,920","31,486.00",5,4,2,Social Worker,11.0,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4,5,
6461,420,5,0,9,1,16,8,3,3,4,2,423,0,0.51,1,30,2,30.0,20.0,30.0,10.0,5.0,5.0,1,7.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,2,22,Social Work,11.0,Notre Dame,"1,360.00","24,497.00",2,1,1,Indiana,"47,920","31,486.00",5,4,2,Social Worker,11.0,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4,5,
6462,420,5,0,9,1,16,8,3,3,7,3,424,1,-0.09,0,24,4,17.0,16.0,17.0,17.0,17.0,16.0,1,7.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,2,22,Social Work,11.0,Notre Dame,"1,360.00","24,497.00",2,1,1,Indiana,"47,920","31,486.00",5,4,2,Social Worker,11.0,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4,5,
6463,420,5,0,9,1,16,8,3,3,2,4,425,0,0.15,1,28,2,16.0,25.0,20.0,12.0,12.0,15.0,1,7.0,7.0,8.0,6.0,7.0,5.0,6.5,4.0,2,22,Social Work,11.0,Notre Dame,"1,360.00","24,497.00",2,1,1,Indiana,"47,920","31,486.00",5,4,2,Social Worker,11.0,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4,5,
6464,420,5,0,9,1,16,8,3,3,5,5,426,0,0.34,1,24,2,25.0,7.0,35.0,20.0,8.0,5.0,1,9.0,8.0,8.0,9.0,6.0,5.0,8.0,9.0,2,22,Social Work,11.0,Notre Dame,"1,360.00","24,497.00",2,1,1,Indiana,"47,920","31,486.00",5,4,2,Social Worker,11.0,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4,5,
6465,420,5,0,9,1,16,8,3,3,8,6,427,0,0.37,1,28,2,20.0,20.0,20.0,20.0,20.0,20.0,0,6.0,6.0,9.0,7.0,9.0,7.0,7.0,7.0,2,22,Social Work,11.0,Notre Dame,"1,360.00","24,497.00",2,1,1,Indiana,"47,920","31,486.00",5,4,2,Social Worker,11.0,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4,5,
6466,420,5,0,9,1,16,8,3,3,6,7,428,0,0.63,0,27,4,60.0,10.0,10.0,10.0,10.0,0.0,1,8.0,7.0,6.0,7.0,5.0,7.0,6.0,5.0,2,22,Social Work,11.0,Notre Dame,"1,360.00","24,497.00",2,1,1,Indiana,"47,920","31,486.00",5,4,2,Social Worker,11.0,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4,5,
6467,420,5,0,9,1,16,8,3,3,1,8,429,0,0.57,1,27,2,55.0,10.0,15.0,15.0,5.0,0.0,1,7.0,9.0,9.0,9.0,7.0,6.0,7.0,7.0,2,22,Social Work,11.0,Notre Dame,"1,360.00","24,497.00",2,1,1,Indiana,"47,920","31,486.00",5,4,2,Social Worker,11.0,8,4,5,10,8,8,7,4,3,9,7,8,7,4,5,6,4,5,
6468,421,6,0,11,1,16,8,1,1,1,1,422,0,0.13,0,26,2,30.0,25.0,20.0,10.0,10.0,5.0,0,9.0,8.0,8.0,7.0,,7.0,7.0,7.0,2,25,Social Work,11.0,CSUN,914.00,"9,790.00",4,5,5,California,"91,011","78,704.00",1,4,3,Social Worker,11.0,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5,7,
6469,421,6,0,11,1,16,8,1,1,2,2,423,1,-0.19,0,30,2,30.0,20.0,30.0,10.0,5.0,5.0,1,7.0,8.0,6.0,7.0,7.0,6.0,8.0,7.0,2,25,Social Work,11.0,CSUN,914.00,"9,790.00",4,5,5,California,"91,011","78,704.00",1,4,3,Social Worker,11.0,1,1,1,8,5,5,1,5,5,5,8,10,10,5,10,10,5,7,
